student_id,class_name,subject,score,ai_tool_used,study_hours,record_date
S0822,Class 6A,Math,66.8,True,1.9,2024-01-16
S0132,UG Year 2,Computer Science,69.5,False,10.7,2023-01-22
S0790,Class 6B,Math,61.4,False,1.5,2024-03-09
S1198,Class 6B,Math,70.2,True,2.5,2025-01-29
S0665,Class 6A,Math,59.9,True,4.5,2023-06-05
S0538,UG Year 1,Mathematics,50.2,False,7.1,2023-10-29
S0036,UG Year 2,Economics,67.2,True,8.0,2023-10-01
S0597,Class 9B,Biology,66.9,True,4.4,2022-09-01
S1123,PG Year 1,Machine Learning,49.3,False,12.9,2023-03-04
S0063,Class 9B,Chemistry,60.3,False,4.3,2024-01-24
S0599,Class 11A,Computer Science,68.0,False,5.9,2022-07-01
S0992,UG Year 3,Machine Learning,48.9,False,8.8,2023-08-15
S0444,Class 9B,Physics,57.0,False,5.9,2024-01-16
S0436,UG Year 3,Machine Learning,82.2,True,10.6,2023-05-05
S1113,Class 11A,Math,64.6,False,6.8,2023-11-15
S0248,UG Year 4,Data Science,64.9,True,10.7,2024-01-06
S0381,Class 9A,English,50.9,False,3.6,2025-01-20
S1003,Class 11B,English,66.5,False,3.3,2024-10-31
S0846,Class 11B,Chemistry,53.6,False,3.2,2024-03-18
S0316,Class 9A,Chemistry,55.4,False,5.2,2024-11-12
S1040,Class 11A,Physics,44.9,False,4.4,2023-11-13
S0831,Class 11B,Physics,47.0,False,4.4,2023-04-24
S1190,Class 6B,Geography,71.8,True,3.6,2024-09-02
S0161,PG Year 1,Statistics,67.5,False,11.7,2023-04-09
S0886,Class 9B,Physics,46.6,False,2.1,2024-09-19
S0171,PG Year 2,Advanced Statistics,55.8,False,10.1,2022-07-22
S0242,Class 9A,Chemistry,67.6,False,5.4,2024-02-09
S0498,Class 9B,English,46.6,False,2.0,2025-05-26
S0772,UG Year 2,Research Methods,69.9,True,7.5,2025-05-15
S0618,Class 6B,Geography,57.5,False,1.2,2023-11-15
S1015,UG Year 2,Research Methods,72.2,True,7.5,2023-02-01
S1152,PG Year 1,Statistics,70.9,True,7.6,2025-03-08
S0442,Class 11A,Physics,64.7,True,5.5,2024-04-25
S0583,Class 11A,Math,67.8,False,5.4,2025-04-22
S0238,PG Year 1,AI Ethics,66.1,False,10.8,2022-11-18
S0431,PG Year 2,Thesis,76.7,True,16.3,2022-08-04
S0369,Class 9A,English,59.6,False,6.5,2023-10-17
S1131,Class 9B,Biology,59.8,False,2.6,2025-03-25
S0253,Class 9B,English,48.4,False,3.4,2023-01-18
S0249,UG Year 4,Data Science,53.1,True,4.3,2025-01-24
S0232,Class 11A,Physics,42.3,False,4.2,2023-11-08
S0768,Class 9B,English,58.8,False,5.0,2024-01-19
S0824,PG Year 1,AI Ethics,58.3,False,8.6,2024-06-05
S0785,PG Year 1,Data Science,50.8,False,6.4,2023-09-23
S0274,PG Year 1,Data Science,88.9,True,13.2,2023-09-16
S0958,UG Year 1,Computer Science,72.1,True,9.1,2025-04-13
S0531,Class 9A,Chemistry,66.4,True,5.5,2024-06-25
S0678,Class 6A,Geography,72.5,False,3.3,2025-03-06
S0179,UG Year 1,Economics,68.2,True,8.9,2024-04-17
S0856,PG Year 2,AI Ethics,73.6,True,12.4,2023-03-10
S0565,Class 6A,Math,48.5,False,1.3,2024-04-20
S1129,Class 11B,Math,63.3,True,6.5,2023-03-29
S0314,Class 6B,Geography,73.3,True,1.4,2024-11-17
S1111,Class 11A,Physics,62.7,True,2.6,2024-01-06
S0546,Class 9A,English,72.4,True,2.4,2025-01-16
S1059,Class 11A,English,52.3,False,5.5,2025-02-13
S1152,PG Year 1,Research Methods,70.6,True,5.4,2024-01-24
S0341,PG Year 2,Advanced Statistics,73.4,True,12.6,2024-08-25
S0187,UG Year 4,Project Work,68.5,True,9.5,2022-11-28
S0679,UG Year 3,Statistics,69.7,True,7.1,2024-01-08
S0793,Class 6A,Science,57.2,True,3.4,2022-06-08
S0782,UG Year 4,Project Work,64.0,True,5.2,2023-11-23
S0138,Class 9A,English,69.5,True,5.2,2023-01-17
S0954,UG Year 2,Research Methods,81.3,True,9.9,2024-09-18
S1081,UG Year 4,AI Ethics,75.5,True,10.0,2023-05-13
S1188,Class 11B,Math,71.0,True,6.5,2024-08-30
S0810,Class 11A,Computer Science,42.4,False,3.1,2023-08-04
S0069,Class 11B,Chemistry,69.3,False,5.3,2022-11-24
S0439,Class 9A,Biology,60.8,True,6.5,2023-01-20
S0644,Class 6B,Math,59.5,False,2.3,2025-05-29
S0289,Class 6B,History,53.7,False,2.2,2023-01-04
S0727,Class 9A,Biology,49.9,False,4.9,2023-06-27
S0024,PG Year 1,Research Methods,59.8,False,9.0,2024-07-12
S0359,Class 11A,Physics,51.6,False,6.9,2023-02-11
S0715,UG Year 3,Statistics,59.2,False,6.9,2023-09-08
S0918,Class 6A,English,76.7,True,1.6,2025-03-28
S1062,PG Year 1,Machine Learning,44.1,False,7.1,2023-02-02
S0004,PG Year 2,Advanced Statistics,67.4,True,8.0,2023-03-20
S0146,Class 6B,Geography,56.9,False,1.5,2025-05-03
S0302,Class 9B,English,66.4,False,4.0,2023-02-03
S0287,PG Year 2,AI Ethics,69.4,False,12.8,2024-05-05
S0579,UG Year 3,Database Systems,67.3,True,7.5,2024-08-29
S0174,UG Year 4,Advanced Statistics,44.2,False,6.0,2023-10-28
S0825,PG Year 2,Thesis,73.2,True,8.1,2022-09-22
S0768,Class 6A,Geography,59.2,False,3.4,2024-09-11
S0207,Class 6B,English,56.3,False,3.3,2025-04-05
S0418,UG Year 1,Economics,51.9,False,3.4,2024-11-17
S0409,UG Year 1,Computer Science,69.8,True,6.9,2022-07-10
S0510,UG Year 3,Machine Learning,58.2,True,4.5,2025-02-27
S0042,Class 9B,Biology,58.7,False,2.2,2024-06-16
S0812,Class 9B,Math,48.4,False,3.1,2022-08-11
S0918,UG Year 4,AI Ethics,84.1,True,5.5,2022-08-15
S1044,UG Year 2,Statistics,60.1,True,3.8,2025-03-13
S0820,UG Year 2,Research Methods,48.3,False,5.8,2023-08-09
S0468,PG Year 2,Data Science,61.2,True,9.5,2023-10-16
S0426,UG Year 1,Economics,67.2,True,6.5,2023-05-29
S0539,Class 9B,Chemistry,82.1,True,3.2,2024-10-12
S1017,Class 9B,Physics,60.7,False,4.4,2024-06-18
S0294,PG Year 1,Statistics,75.5,True,11.6,2025-04-21
S0125,Class 6A,History,74.0,False,2.2,2023-09-25
S0942,PG Year 2,Data Science,74.2,False,10.6,2023-10-02
S0082,PG Year 1,Research Methods,59.9,False,8.5,2022-10-18
S0168,Class 6B,Geography,73.8,True,3.9,2024-08-17
S0376,UG Year 2,Research Methods,67.4,True,8.1,2023-07-10
S1073,Class 6B,Math,54.8,False,2.8,2024-09-10
S0027,Class 9A,Physics,66.6,True,2.6,2023-11-17
S0259,Class 9A,Biology,63.0,False,2.6,2023-03-11
S0367,UG Year 1,Economics,32.5,False,3.0,2024-05-31
S0329,Class 6B,Geography,60.8,False,2.6,2023-01-05
S0294,UG Year 4,AI Ethics,71.8,False,11.5,2025-05-27
S0017,UG Year 3,Machine Learning,51.1,True,4.1,2023-09-12
S1023,Class 11B,Computer Science,61.1,False,4.9,2023-01-08
S0137,PG Year 1,Research Methods,64.2,False,10.6,2024-01-28
S0849,Class 11A,Chemistry,52.1,False,3.4,2023-11-09
S0425,UG Year 4,Data Science,65.2,True,5.1,2023-05-21
S1041,Class 6A,Math,55.1,False,2.2,2024-08-31
S1155,PG Year 1,Machine Learning,60.0,False,12.3,2023-01-20
S0538,Class 6B,Geography,80.0,True,3.9,2025-04-14
S0599,PG Year 1,Research Methods,65.9,False,7.9,2024-05-20
S0313,PG Year 2,Data Science,58.1,False,9.5,2022-11-26
S0719,PG Year 1,AI Ethics,75.5,True,11.7,2022-06-23
S0075,PG Year 1,AI Ethics,64.4,False,8.2,2023-01-19
S0031,PG Year 2,Thesis,65.9,True,11.3,2024-06-08
S0250,UG Year 4,AI Ethics,62.7,True,5.3,2024-03-06
S0123,Class 6B,Math,59.1,False,2.7,2023-01-03
S0888,UG Year 2,Statistics,64.8,True,5.2,2023-11-16
S1191,Class 6B,Science,81.3,True,3.7,2022-06-29
S0949,Class 11B,Computer Science,63.5,True,4.9,2025-04-10
S0745,UG Year 1,English,67.1,True,2.3,2022-09-22
S0818,Class 9B,Biology,75.3,True,4.8,2025-05-26
S0796,Class 6A,Geography,68.7,True,2.7,2025-01-22
S0927,Class 6A,Science,67.4,True,1.5,2023-02-16
S0807,UG Year 2,Research Methods,48.3,False,5.6,2024-05-02
S0089,PG Year 2,Advanced Statistics,88.5,True,14.2,2024-05-27
S0454,Class 9A,English,53.9,False,1.7,2024-03-25
S0349,Class 9A,Math,50.0,False,5.9,2022-07-20
S0916,Class 9B,Chemistry,72.7,True,4.8,2023-09-13
S0373,UG Year 3,Data Analysis,65.2,True,6.5,2024-02-19
S0234,Class 6A,History,76.8,True,3.8,2022-06-05
S0694,UG Year 1,Mathematics,42.5,False,2.8,2023-06-30
S0426,PG Year 1,Machine Learning,62.6,True,7.7,2022-10-17
S1145,Class 9B,English,58.5,False,2.0,2023-05-03
S0666,Class 6B,Science,59.6,False,4.1,2023-05-01
S0685,Class 11A,Computer Science,58.7,True,3.1,2025-02-22
S0959,Class 6B,History,59.3,False,2.6,2022-07-10
S0569,Class 9B,Biology,68.4,True,4.6,2025-05-31
S0391,PG Year 1,Statistics,67.7,True,11.0,2022-06-28
S0818,UG Year 2,Economics,59.3,False,10.1,2024-05-28
S0762,UG Year 4,AI Ethics,55.6,False,5.3,2023-01-29
S0319,UG Year 3,Machine Learning,52.3,False,7.6,2023-06-01
S0428,Class 11A,Computer Science,47.4,False,2.7,2023-03-15
S0899,UG Year 1,English,59.0,True,3.0,2022-06-26
S1036,Class 9A,Physics,53.5,True,1.6,2024-05-21
S0271,Class 11B,Chemistry,52.2,False,6.7,2022-09-23
S0898,PG Year 1,Statistics,49.1,False,5.1,2022-06-12
S0596,Class 6B,Geography,57.0,False,2.8,2023-08-12
S0292,UG Year 1,Economics,75.8,True,6.1,2022-10-23
S0797,Class 11A,Computer Science,45.9,False,4.2,2023-10-25
S0841,Class 11B,Chemistry,71.7,True,7.0,2024-05-05
S0428,Class 9B,Physics,58.8,False,2.6,2024-04-12
S1010,Class 9A,Chemistry,43.6,False,2.4,2024-01-17
S1147,UG Year 1,Economics,77.7,False,9.6,2025-03-27
S0075,Class 11B,Chemistry,60.8,False,5.4,2022-10-30
S0134,Class 11A,Computer Science,78.2,True,7.0,2023-01-27
S0327,UG Year 4,Machine Learning,58.4,True,4.4,2025-01-28
S0879,UG Year 4,Machine Learning,61.3,False,7.6,2024-06-17
S0071,UG Year 2,Data Analysis,51.4,False,3.3,2025-03-09
S0282,UG Year 3,Research Methods,37.0,False,4.1,2024-01-31
S0059,UG Year 2,Computer Science,63.5,True,4.7,2022-06-03
S0659,Class 11B,Math,65.5,True,2.8,2023-06-11
S0909,Class 9B,Chemistry,65.4,True,4.9,2023-11-11
S0047,Class 9B,Chemistry,54.1,False,2.7,2025-05-18
S0266,Class 9A,Physics,60.9,True,2.0,2025-02-27
S0973,Class 9A,Physics,58.3,False,5.1,2024-06-19
S0602,Class 9B,Math,56.8,True,4.9,2024-01-24
S1146,UG Year 2,Economics,52.6,False,5.4,2024-07-18
S0636,UG Year 1,Economics,64.8,True,2.9,2023-09-12
S0698,UG Year 3,Statistics,70.3,True,6.3,2025-03-24
S0596,Class 9A,English,59.2,False,5.1,2024-07-13
S1176,PG Year 1,AI Ethics,63.2,True,8.6,2024-04-23
S0995,UG Year 4,Machine Learning,51.8,False,7.8,2023-01-23
S0724,Class 11B,Computer Science,54.7,False,3.0,2022-07-24
S0771,UG Year 1,Mathematics,50.2,False,2.6,2023-07-08
S1002,UG Year 3,Statistics,71.2,False,11.0,2025-04-10
S0927,Class 11B,Physics,61.8,True,4.4,2023-11-21
S0815,PG Year 1,Data Science,67.2,True,5.7,2025-05-01
S0527,Class 9B,Chemistry,57.8,False,5.7,2024-11-23
S0148,UG Year 3,Research Methods,40.1,False,4.2,2025-03-28
S0224,UG Year 1,Computer Science,63.5,True,3.4,2024-03-31
S1127,UG Year 1,Computer Science,66.2,False,4.6,2024-02-29
S0679,PG Year 2,Deep Learning,51.1,False,6.9,2022-06-28
S0139,Class 11B,Computer Science,58.5,False,6.7,2024-11-27
S0802,Class 9A,Chemistry,50.1,False,2.9,2024-05-23
S0349,Class 9B,Math,73.0,True,5.1,2024-08-11
S0820,UG Year 2,Data Analysis,57.4,True,4.2,2024-02-10
S1163,UG Year 1,Statistics,71.3,True,6.1,2024-11-13
S0110,UG Year 2,Data Analysis,78.0,True,8.6,2025-05-14
S0765,UG Year 4,Project Work,63.7,False,11.5,2025-02-08
S0617,PG Year 2,Advanced Statistics,71.2,True,9.7,2023-09-07
S0943,UG Year 3,Statistics,59.3,False,4.9,2024-09-10
S0387,PG Year 1,Statistics,69.4,True,10.4,2024-04-22
S1121,Class 11B,Math,65.2,True,4.1,2024-10-23
S0621,Class 9A,Biology,68.2,False,3.2,2024-01-03
S0705,UG Year 2,Research Methods,52.7,False,6.2,2023-11-15
S0786,UG Year 3,Machine Learning,59.8,True,6.7,2025-05-24
S0927,UG Year 1,Economics,69.7,False,9.9,2022-10-09
S0191,PG Year 1,Data Science,52.1,False,11.7,2024-04-13
S0390,UG Year 4,Data Science,56.8,False,6.3,2023-03-20
S1099,Class 6A,Math,57.0,True,1.7,2024-08-27
S0525,Class 9B,English,58.3,False,5.0,2023-07-16
S1086,Class 9B,English,54.5,False,3.8,2022-06-10
S0862,PG Year 1,Statistics,63.1,True,7.7,2023-09-22
S0601,UG Year 2,Research Methods,62.4,False,8.4,2024-05-03
S0432,Class 6B,History,72.4,False,2.4,2024-04-17
S0315,Class 11B,English,72.4,True,5.0,2025-04-09
S0903,UG Year 3,Data Analysis,68.2,False,9.1,2025-01-08
S0136,UG Year 1,Computer Science,55.4,False,4.4,2024-06-04
S0631,UG Year 1,Mathematics,48.3,False,4.4,2024-07-06
S0403,Class 11A,Math,46.2,False,2.3,2025-01-10
S0197,Class 9A,Math,77.0,True,5.7,2023-04-21
S0133,Class 11B,Math,53.7,False,6.7,2024-06-24
S0104,Class 9A,English,56.2,True,3.4,2024-06-13
S0202,UG Year 3,Data Analysis,43.3,False,4.2,2023-09-22
S0918,Class 6A,English,59.1,False,3.5,2023-01-24
S1050,Class 6A,Math,67.8,True,3.4,2023-08-24
S0461,Class 6A,English,71.3,True,1.5,2023-10-07
S0079,Class 11A,Computer Science,71.5,True,7.1,2025-01-30
S0629,Class 9B,Biology,66.5,False,5.7,2022-08-23
S1181,UG Year 2,Economics,63.4,True,5.2,2023-09-06
S0814,Class 9A,Physics,74.2,True,6.7,2024-11-21
S0298,UG Year 1,Economics,54.5,False,7.3,2024-10-09
S0366,PG Year 2,AI Ethics,77.1,True,11.6,2024-03-22
S0784,Class 11B,English,60.2,False,5.6,2023-01-27
S0386,Class 6B,Geography,64.8,False,3.9,2022-07-10
S1058,Class 11A,Chemistry,59.8,True,4.0,2023-07-24
S0482,Class 9A,English,58.5,False,4.6,2023-01-12
S1123,Class 9B,Physics,56.5,False,3.2,2022-11-03
S1061,Class 6A,English,62.3,False,2.2,2022-10-06
S0270,PG Year 2,Data Science,62.7,True,10.8,2025-02-23
S0707,Class 6A,History,68.7,False,3.5,2024-04-27
S0070,PG Year 1,Research Methods,69.5,True,13.3,2024-01-01
S1077,PG Year 1,Statistics,72.9,True,8.2,2023-05-28
S0286,Class 6A,Science,58.6,False,3.4,2025-05-08
S0721,Class 9B,English,70.1,False,4.6,2024-10-07
S0383,PG Year 1,Statistics,58.8,True,4.7,2025-05-27
S0276,Class 11B,Computer Science,56.4,False,4.2,2024-07-29
S0339,PG Year 1,Statistics,66.5,True,6.8,2025-02-13
S0154,UG Year 2,Data Analysis,63.4,True,5.3,2023-05-21
S0338,Class 11B,Computer Science,62.5,True,4.7,2024-08-12
S0595,Class 9A,Physics,73.8,True,4.7,2025-02-11
S0535,UG Year 3,Statistics,66.7,True,8.1,2023-03-01
S1050,Class 9A,English,74.0,True,5.0,2023-05-13
S1130,Class 11A,English,79.9,True,7.6,2024-04-24
S0482,Class 11B,Chemistry,72.5,True,7.1,2025-05-08
S0719,Class 6B,Science,58.5,False,3.6,2023-10-04
S0238,Class 9B,English,60.4,False,2.4,2024-08-24
S0803,Class 9A,Physics,69.9,True,6.3,2024-09-16
S1125,UG Year 2,Data Analysis,65.8,True,4.7,2024-04-13
S0077,Class 9B,Biology,51.7,False,2.3,2024-10-09
S1053,Class 9A,Chemistry,58.5,True,4.3,2023-04-03
S0489,UG Year 1,Economics,69.2,False,6.5,2024-03-15
S0326,UG Year 2,Computer Science,73.0,False,8.7,2025-02-12
S0943,PG Year 1,Data Science,78.7,True,12.8,2024-06-24
S0279,UG Year 2,Economics,57.5,False,7.8,2024-11-07
S1144,Class 11B,Math,63.3,True,2.9,2023-03-19
S0020,Class 6B,English,58.0,False,1.7,2022-07-18
S0077,Class 11A,Physics,48.1,True,2.3,2023-09-08
S0209,UG Year 3,Data Analysis,73.4,True,10.0,2024-09-01
S0275,Class 11A,Chemistry,43.2,False,5.8,2025-01-10
S1067,Class 6B,Science,55.2,True,2.4,2023-06-03
S0313,Class 9B,Chemistry,44.9,False,1.8,2022-06-22
S0866,PG Year 2,Deep Learning,52.5,False,10.6,2024-06-16
S0243,Class 11B,Math,49.0,False,3.4,2022-08-17
S0019,Class 11B,English,72.0,True,6.6,2022-06-08
S0627,PG Year 2,Data Science,76.9,True,11.6,2024-04-17
S0824,UG Year 2,Computer Science,84.1,True,7.7,2024-07-12
S0118,Class 11B,English,77.8,True,6.1,2023-04-04
S0446,Class 6B,Math,70.4,False,4.7,2023-10-15
S0432,UG Year 3,Database Systems,62.0,True,9.8,2025-02-12
S0568,UG Year 3,Statistics,50.9,False,6.2,2023-09-05
S1073,Class 9A,Chemistry,41.7,False,3.4,2024-07-30
S0034,UG Year 3,Statistics,72.8,True,9.9,2024-09-29
S0562,UG Year 2,Computer Science,68.4,True,8.0,2023-08-04
S0112,PG Year 2,Advanced Statistics,65.2,True,12.2,2023-05-30
S1077,Class 6B,Math,49.3,False,3.3,2024-02-18
S1124,PG Year 2,Thesis,79.9,True,12.3,2024-05-21
S0017,UG Year 4,Advanced Statistics,37.9,False,3.6,2024-04-01
S1021,PG Year 2,Data Science,66.2,True,9.4,2025-01-29
S0220,Class 6A,English,64.4,False,1.3,2023-03-07
S0277,UG Year 2,Computer Science,73.6,True,6.1,2024-10-23
S0029,Class 6B,English,55.7,False,1.5,2023-01-16
S0628,UG Year 3,Data Analysis,63.5,True,7.9,2023-09-06
S1124,UG Year 2,Computer Science,71.8,True,7.3,2025-05-25
S0458,Class 11B,English,45.2,False,2.5,2023-04-24
S0367,PG Year 2,Advanced Statistics,55.8,True,7.7,2024-10-15
S1016,UG Year 1,Statistics,54.0,False,4.2,2024-10-08
S0133,UG Year 2,Computer Science,56.8,False,11.2,2024-03-07
S0720,PG Year 1,Data Science,70.8,True,10.3,2024-07-06
S0855,Class 6A,History,48.2,False,0.9,2023-06-10
S0836,UG Year 3,Research Methods,72.5,True,9.9,2024-04-08
S0052,Class 6A,History,79.0,True,1.2,2024-05-03
S0527,UG Year 1,Mathematics,76.0,True,8.6,2023-01-20
S0602,UG Year 1,Statistics,38.2,False,2.9,2025-04-16
S0100,Class 11A,Chemistry,54.3,False,2.9,2024-11-08
S0986,PG Year 1,Data Science,56.8,True,5.4,2024-07-26
S0643,Class 6B,Geography,71.3,True,3.4,2023-08-31
S0549,UG Year 3,Data Analysis,35.7,False,4.6,2023-04-04
S0518,UG Year 3,Data Analysis,61.7,False,10.9,2024-11-12
S0544,UG Year 2,Computer Science,57.5,False,9.1,2024-02-24
S1152,Class 9B,English,65.2,True,4.2,2024-02-02
S0585,Class 6A,English,65.8,False,4.4,2023-04-26
S0286,UG Year 2,Research Methods,62.1,False,8.3,2023-07-28
S0791,UG Year 4,Data Science,73.3,True,11.4,2023-08-21
S0482,UG Year 3,Database Systems,63.9,True,6.8,2023-05-21
S1106,Class 11B,Physics,64.8,True,2.6,2024-02-17
S0379,Class 9B,Biology,46.5,False,2.2,2024-03-18
S0341,Class 9B,English,70.0,True,3.5,2022-10-19
S0006,UG Year 3,Research Methods,60.7,True,6.9,2024-10-06
S0536,Class 6B,Math,62.6,False,3.4,2024-05-22
S0776,UG Year 2,Research Methods,63.7,False,9.7,2023-09-14
S0548,Class 9B,Physics,64.2,True,5.0,2023-04-04
S0783,Class 6A,English,58.5,False,1.9,2022-11-10
S0681,Class 11B,English,70.7,True,3.8,2024-02-24
S0905,Class 11B,English,68.0,True,7.1,2025-02-21
S0396,UG Year 3,Machine Learning,53.5,True,6.2,2025-04-15
S1047,PG Year 1,AI Ethics,60.2,False,8.9,2024-04-10
S0176,Class 6B,Science,62.4,False,2.1,2023-08-21
S0278,Class 11A,Computer Science,45.4,False,2.8,2025-03-16
S0960,UG Year 3,Research Methods,70.2,True,5.8,2024-03-20
S0175,UG Year 4,Advanced Statistics,44.9,False,6.7,2022-10-19
S0107,UG Year 2,Economics,68.6,True,4.6,2024-04-17
S0727,Class 9B,Math,47.2,False,1.8,2023-06-29
S0570,UG Year 4,AI Ethics,69.5,True,5.0,2023-07-28
S0290,Class 9A,Chemistry,64.6,True,5.2,2024-01-01
S0699,UG Year 1,English,81.3,True,6.2,2025-02-02
S0477,UG Year 1,Statistics,61.9,False,8.6,2024-03-16
S0616,PG Year 2,Data Science,56.1,False,12.8,2024-01-21
S0230,UG Year 1,English,83.6,True,9.6,2023-04-09
S0340,Class 6B,Science,58.3,False,2.3,2023-07-24
S1069,Class 11A,Math,50.3,False,2.7,2022-08-21
S0943,PG Year 2,Advanced Statistics,63.9,True,12.6,2022-08-27
S0950,PG Year 1,Data Science,69.2,True,10.6,2025-05-03
S0859,UG Year 4,AI Ethics,47.9,False,8.0,2024-06-18
S0173,Class 9A,Biology,48.3,False,4.6,2023-05-28
S0155,UG Year 3,Machine Learning,63.0,False,8.5,2023-07-31
S0230,UG Year 2,Statistics,61.0,False,9.5,2023-11-02
S1191,PG Year 2,Thesis,85.2,True,12.9,2023-02-08
S0336,Class 6B,History,61.8,False,4.4,2025-02-17
S0991,Class 9A,Math,62.9,True,2.3,2022-06-25
S0829,UG Year 3,Machine Learning,75.0,False,11.3,2024-01-22
S0984,Class 9A,Biology,53.7,False,2.8,2022-08-26
S1114,UG Year 2,Computer Science,52.6,False,7.0,2022-11-19
S0837,Class 11A,English,70.4,True,4.3,2022-11-22
S0985,Class 11A,Physics,84.7,True,5.7,2023-01-05
S0067,Class 6A,Science,66.0,False,2.2,2023-06-26
S1105,Class 6A,Geography,63.9,False,3.9,2025-02-12
S1002,PG Year 2,AI Ethics,59.9,False,11.4,2025-04-11
S0793,UG Year 1,Statistics,65.0,True,3.6,2024-03-28
S0865,Class 6B,Geography,44.3,False,3.2,2023-11-21
S0277,Class 6A,Geography,52.1,False,3.3,2023-02-14
S0879,Class 11A,Math,60.7,True,3.4,2024-07-13
S0292,PG Year 2,Data Science,65.8,True,5.7,2023-09-19
S0863,PG Year 2,Data Science,77.3,True,12.5,2024-10-13
S0221,UG Year 2,Computer Science,56.0,False,5.4,2022-08-17
S0104,PG Year 1,Statistics,54.9,True,5.9,2024-10-12
S0100,Class 9B,English,58.8,True,1.9,2023-11-22
S0271,Class 11B,Math,53.5,False,6.3,2024-02-04
S0651,UG Year 3,Machine Learning,60.5,True,5.8,2023-03-26
S0774,Class 9A,Physics,61.2,True,4.2,2023-06-15
S1147,Class 11B,Physics,47.9,False,8.4,2023-04-04
S0648,Class 11A,English,56.8,False,5.5,2025-03-08
S0015,UG Year 4,Advanced Statistics,55.1,True,4.5,2022-10-28
S0188,Class 9B,English,50.6,False,2.0,2023-08-21
S0044,Class 9A,English,64.6,True,5.5,2024-03-22
S0912,UG Year 3,Machine Learning,66.3,True,7.7,2024-02-05
S0570,PG Year 1,Data Science,63.2,False,11.7,2022-06-20
S0222,UG Year 4,Machine Learning,58.9,True,8.4,2023-08-02
S1044,UG Year 2,Economics,72.3,True,7.5,2023-01-25
S0753,UG Year 4,Project Work,66.6,True,6.5,2024-03-04
S0656,PG Year 2,Deep Learning,61.0,False,11.7,2024-02-27
S0137,PG Year 1,Research Methods,52.8,False,7.5,2023-02-12
S0203,UG Year 4,Advanced Statistics,77.1,True,11.6,2024-03-24
S0837,Class 6A,Math,63.6,True,1.6,2022-07-15
S0215,PG Year 1,Machine Learning,54.3,True,9.0,2024-04-29
S0196,UG Year 1,Statistics,70.2,True,7.0,2024-08-08
S0279,PG Year 2,Data Science,60.9,False,13.1,2025-04-30
S0390,UG Year 2,Computer Science,53.7,True,6.8,2023-01-28
S0085,PG Year 1,Machine Learning,64.7,True,9.7,2023-05-01
S0477,UG Year 3,Database Systems,62.8,True,6.6,2022-07-11
S0592,Class 9B,Chemistry,49.9,False,2.8,2025-03-08
S0776,UG Year 1,Statistics,60.5,True,3.3,2022-11-15
S0590,Class 6B,History,65.0,True,2.7,2025-01-10
S0200,Class 6B,Math,57.4,False,4.0,2025-01-19
S1161,Class 6A,Math,56.1,False,3.5,2023-04-29
S0642,Class 11B,English,66.7,False,5.6,2024-05-24
S0561,UG Year 3,Statistics,44.7,False,9.0,2024-06-11
S0820,Class 9A,Physics,60.2,False,5.6,2023-09-22
S0454,Class 11B,Computer Science,60.6,True,4.7,2024-03-11
S0487,UG Year 2,Economics,73.8,True,7.9,2024-01-05
S1182,UG Year 2,Computer Science,68.2,False,7.9,2025-04-22
S0174,UG Year 2,Economics,67.3,True,4.5,2023-10-26
S1026,UG Year 3,Statistics,65.2,True,6.0,2024-06-23
S0925,Class 6B,Science,67.7,True,3.3,2023-01-18
S1048,UG Year 4,Data Science,54.9,False,8.0,2024-05-16
S0870,Class 9B,Biology,54.2,False,2.4,2023-02-06
S0324,Class 11B,Computer Science,58.4,True,2.8,2022-10-05
S0054,UG Year 4,AI Ethics,70.0,True,5.6,2023-11-08
S0952,Class 11B,Computer Science,59.8,False,6.5,2024-02-12
S0357,UG Year 3,Research Methods,52.3,False,5.8,2023-09-01
S0055,UG Year 1,Statistics,74.0,True,9.3,2024-10-25
S0396,Class 11A,Physics,54.2,False,8.1,2023-05-31
S0907,PG Year 1,Machine Learning,60.5,False,7.7,2025-02-19
S0226,Class 11B,Computer Science,73.9,True,6.3,2023-09-09
S0726,UG Year 4,Advanced Statistics,59.6,True,6.6,2025-05-24
S0853,UG Year 4,Machine Learning,56.8,True,4.9,2024-05-29
S0882,UG Year 3,Machine Learning,62.7,True,7.0,2025-01-05
S0362,PG Year 1,Data Science,75.7,True,8.3,2023-10-17
S0268,PG Year 2,AI Ethics,93.9,True,14.1,2024-02-19
S0848,Class 11B,Chemistry,69.0,True,7.2,2024-08-23
S0510,Class 11A,Chemistry,59.2,True,2.7,2024-09-09
S0756,Class 6A,Geography,78.8,True,3.7,2023-07-17
S0370,Class 9B,Chemistry,62.2,True,2.4,2023-04-05
S0335,Class 9B,English,73.4,True,3.5,2022-08-03
S0645,Class 11A,Chemistry,70.1,True,7.1,2025-02-05
S0877,UG Year 1,Computer Science,66.6,True,9.1,2023-04-05
S0976,PG Year 2,Data Science,77.0,True,14.3,2024-10-31
S0771,UG Year 1,Computer Science,50.9,False,5.6,2025-04-22
